Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
Cuppowood-W093012,,,,,,,,Material,Fashionista,,,,,W093012-PBME0582T-192S77,,,,deny,manual,209.19,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/ConcatPhoto/W-EWR_SINGLEDOOR--Fashionista.jpg,g,,,,,
Cuppowood-W093012,,,,,,,,Material,The Chameleon,,,,,W093012-PBME0584T-192S77,,,,deny,manual,209.19,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/ConcatPhoto/W-EWR_SINGLEDOOR--TheChameleon.jpg,g,,,,,
Cuppowood-W093012,,,,,,,,Material,Weekend Getaway,,,,,W093012-PBME2003T-192S12,,,,deny,manual,213.13,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/ConcatPhoto/W-EWR_SINGLEDOOR--WeekendGetaway.jpg,g,,,,,
Cuppowood-W093012,,,,,,,,Material,Winter Fun,,,,,W093012-PBME2004T-192S12,,,,deny,manual,213.13,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/ConcatPhoto/W-EWR_SINGLEDOOR--WinterFun.jpg,g,,,,,
Cuppowood-W093012,,,,,,,,Material,Casting at First Light,,,,,W093012-PBME2007T-192S12,,,,deny,manual,213.13,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/ConcatPhoto/W-EWR_SINGLEDOOR--CastingatFirstLight.jpg,g,,,,,
Cuppowood-W093012,,,,,,,,Material,Sugar on Ice,,,,,W093012-PBME2014T-192S12,,,,deny,manual,213.13,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/ConcatPhoto/W-EWR_SINGLEDOOR--SugaronIce.jpg,g,,,,,
Cuppowood-W093012,,,,,,,,Material,Gris Nube HG 1S,,,,,W093012-MDMENUBEA-181S90,,,,deny,manual,263.13,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/ConcatPhoto/W-EWR_SINGLEDOOR--GrisNubeHG1S.jpg,g,,,,,
Cuppowood-W093012,,,,,,,,Material,Olmo HG 1S ,,,,,W093012-MDMEOLMOA-181S90,,,,deny,manual,263.13,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/ConcatPhoto/W-EWR_SINGLEDOOR--OlmoHG1S.jpg,g,,,,,
Cuppowood-W093012,,,,,,,,Material,Como Ash 01 1S,,,,,W093012-PBMECA01A-181S12,,,,deny,manual,222.27,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/ConcatPhoto/W-EWR_SINGLEDOOR--ComoAsh011S.jpg,g,,,,,
Cuppowood-W093012,,,,,,,,Material,Como Ash 03 1S,,,,,W093012-PBMECA03A-181S12,,,,deny,manual,222.27,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/ConcatPhoto/W-EWR_SINGLEDOOR--ComoAsh031S.jpg,g,,,,,
Cuppowood-W093012,,,,,,,,Material,Ida 01 2S,,,,,W093012-PBMEID01A-182S12,,,,deny,manual,213.13,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/ConcatPhoto/W-EWR_SINGLEDOOR--Ida012S.jpg,g,,,,,
Cuppowood-W093012,,,,,,,,Material,Ida 03 2S,,,,,W093012-PBMEID03A-182S12,,,,deny,manual,213.13,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/ConcatPhoto/W-EWR_SINGLEDOOR--Ida032S.jpg,g,,,,,
Cuppowood-W093012,,,,,,,,Material,Roble Muratti 01 2S,,,,,W093012-PBMEMU01A-182S12,,,,deny,manual,213.13,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/ConcatPhoto/W-EWR_SINGLEDOOR--RobleMuratti012S.jpg,g,,,,,
Cuppowood-W093012,,,,,,,,Material,Roble Muratti 04 2S,,,,,W093012-PBMEMU04A-182S12,,,,deny,manual,213.13,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/ConcatPhoto/W-EWR_SINGLEDOOR--RobleMuratti042S.jpg,g,,,,,
Cuppowood-W093012,,,,,,,,Material,Gris Nube Zenit 1S,,,,,W093012-MDMENUBEA-181S36,,,,deny,manual,263.13,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/ConcatPhoto/W-EWR_SINGLEDOOR--GrisNubeZenit1S.jpg,g,,,,,
Cuppowood-W093012,,,,,,,,Material,Factory 01 1S,,,,,W093012-PBME0F01-181S72,,,,deny,manual,225.26,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/ConcatPhoto/W-EWR_SINGLEDOOR--Factory011S.jpg,g,,,,,
Cuppowood-W093012,,,,,,,,Material,Factory 02 1S,,,,,W093012-PBME0F02-181S72,,,,deny,manual,225.26,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/ConcatPhoto/W-EWR_SINGLEDOOR--Factory021S.jpg,g,,,,,
Cuppowood-W093012,,,,,,,,Material,Sand Gladstone Oak,,,,,W093012-H3309 ST28,,,,deny,manual,233.5,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/ConcatPhoto/W-EWR_SINGLEDOOR--SandGladstoneOak.jpg,g,,,,,
Cuppowood-W093012,,,,,,,,Material,Grey-Beige Gladstone Oak,,,,,W093012-H3326 ST28,,,,deny,manual,233.5,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/ConcatPhoto/W-EWR_SINGLEDOOR--GreyBeigeGladstoneOak.jpg,g,,,,,
Cuppowood-W093012,,,,,,,,Material,Brown Tossini Elm,,,,,W093012-H1212 ST33,,,,deny,manual,233.5,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/ConcatPhoto/W-EWR_SINGLEDOOR--BrownTossiniElm.jpg,g,,,,,
Cuppowood-W093012,,,,,,,,Material,Tobacco Gladstone Oak,,,,,W093012-H3325 ST28,,,,deny,manual,233.5,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/ConcatPhoto/W-EWR_SINGLEDOOR--TobaccoGladstoneOak.jpg,g,,,,,
Cuppowood-W093012,,,,,,,,Material,Tobacco Halifax Oak,,,,,W093012-H1181 ST37,,,,deny,manual,233.5,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/ConcatPhoto/W-EWR_SINGLEDOOR--TobaccoHalifaxOak.jpg,g,,,,,
Cuppowood-W093012,,,,,,,,Material,Black Halifax Oak,,,,,W093012-H3182 ST37,,,,deny,manual,233.5,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/ConcatPhoto/W-EWR_SINGLEDOOR--BlackHalifaxOak.jpg,g,,,,,
Cuppowood-W093012,,,,,,,,Material,Natural Halifax Oak,,,,,W093012-H1180 ST37,,,,deny,manual,233.5,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/ConcatPhoto/W-EWR_SINGLEDOOR--NaturalHalifaxOak.jpg,g,,,,,
Cuppowood-W093012,,,,,,,,Material,White Halifax Oak,,,,,W093012-H1176 ST37,,,,deny,manual,233.5,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/ConcatPhoto/W-EWR_SINGLEDOOR--WhiteHalifaxOak.jpg,g,,,,,
Cuppowood-W123012,"30"" High Wall Cabinet 12""W 30""H 12""D (W123012)","Width:12, Height:30, Depth:12",,Furniture > Cabinets & Storage > Kitchen Cabinets,Wall Cabinet,"30_high_wall_cabinet, 12W, 30H, D12D",,Material,Pearl White HG,,,,,W123012-MDPE3004-181S90,,,,deny,manual,257.31,,TRUE,TRUE,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/Cabinet/W-EWR_SINGLEDOOR.jpg,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/ConcatPhoto/W-EWR_SINGLEDOOR--PearlWhiteHG.jpg,g,,,,,active
Cuppowood-W123012,,,,,,,,Material,Winter Frost SM,,,,,W123012-MDPE3035-181S36,,,,deny,manual,257.31,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/ConcatPhoto/W-EWR_SINGLEDOOR--WinterFrostSM.jpg,g,,,,,
Cuppowood-W123012,,,,,,,,Material,Sun Grey HG,,,,,W123012-MDPE3033-181S90,,,,deny,manual,257.31,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/ConcatPhoto/W-EWR_SINGLEDOOR--SunGreyHG.jpg,g,,,,,
Cuppowood-W123012,,,,,,,,Material,Sun Grey SM,,,,,W123012-MDPE3033-181S36,,,,deny,manual,257.31,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/ConcatPhoto/W-EWR_SINGLEDOOR--SunGreySM.jpg,g,,,,,
Cuppowood-W123012,,,,,,,,Material,Stone Grey HG,,,,,W123012-MDPE3020-181S90,,,,deny,manual,257.31,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/ConcatPhoto/W-EWR_SINGLEDOOR--StoneGreyHG.jpg,g,,,,,
Cuppowood-W123012,,,,,,,,Material,Stone Grey SM,,,,,W123012-MDPE3020-181S36,,,,deny,manual,257.31,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/ConcatPhoto/W-EWR_SINGLEDOOR--StoneGreySM.jpg,g,,,,,
Cuppowood-W123012,,,,,,,,Material,Eclipse HG,,,,,W123012-MDPE3023-181S90,,,,deny,manual,257.31,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/ConcatPhoto/W-EWR_SINGLEDOOR--EclipseHG.jpg,g,,,,,
Cuppowood-W123012,,,,,,,,Material,Eclipse SM,,,,,W123012-MDPE3023-181S36,,,,deny,manual,257.31,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/ConcatPhoto/W-EWR_SINGLEDOOR--EclipseSM.jpg,g,,,,,
Cuppowood-W123012,,,,,,,,Material,Royal Blue HG,,,,,W123012-MDPE3070-181S90,,,,deny,manual,257.31,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/ConcatPhoto/W-EWR_SINGLEDOOR--RoyalBlueHG.jpg,g,,,,,
Cuppowood-W123012,,,,,,,,Material,Royal Blue SM,,,,,W123012-MDPE3070-181S36,,,,deny,manual,257.31,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/ConcatPhoto/W-EWR_SINGLEDOOR--RoyalBlueSM.jpg,g,,,,,
Cuppowood-W123012,,,,,,,,Material,Majestic HG,,,,,W123012-MDPE3074-181S90,,,,deny,manual,257.31,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/ConcatPhoto/W-EWR_SINGLEDOOR--MajesticHG.jpg,g,,,,,
Cuppowood-W123012,,,,,,,,Material,Majestic SM,,,,,W123012-MDPE3074-181S36,,,,deny,manual,257.31,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/ConcatPhoto/W-EWR_SINGLEDOOR--MajesticSM.jpg,g,,,,,
Cuppowood-W123012,,,,,,,,Material,Brushed Aluminum,,,,,W123012-PBME0474T-192S58,,,,deny,manual,229.02,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/ConcatPhoto/W-EWR_SINGLEDOOR--BrushedAluminum.jpg,g,,,,,
Cuppowood-W123012,,,,,,,,Material,River Rock,,,,,W123012-PBME0538T-192S75,,,,deny,manual,229.02,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/ConcatPhoto/W-EWR_SINGLEDOOR--RiverRock.jpg,g,,,,,
Cuppowood-W123012,,,,,,,,Material,Sheer Beauty,,,,,W123012-PBME0581T-192S77,,,,deny,manual,229.02,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/ConcatPhoto/W-EWR_SINGLEDOOR--SheerBeauty.jpg,g,,,,,
Cuppowood-W123012,,,,,,,,Material,Fashionista,,,,,W123012-PBME0582T-192S77,,,,deny,manual,229.02,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/ConcatPhoto/W-EWR_SINGLEDOOR--Fashionista.jpg,g,,,,,
Cuppowood-W123012,,,,,,,,Material,The Chameleon,,,,,W123012-PBME0584T-192S77,,,,deny,manual,229.02,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/ConcatPhoto/W-EWR_SINGLEDOOR--TheChameleon.jpg,g,,,,,
Cuppowood-W123012,,,,,,,,Material,Weekend Getaway,,,,,W123012-PBME2003T-192S12,,,,deny,manual,233.82,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/ConcatPhoto/W-EWR_SINGLEDOOR--WeekendGetaway.jpg,g,,,,,
Cuppowood-W123012,,,,,,,,Material,Winter Fun,,,,,W123012-PBME2004T-192S12,,,,deny,manual,233.82,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/ConcatPhoto/W-EWR_SINGLEDOOR--WinterFun.jpg,g,,,,,
Cuppowood-W123012,,,,,,,,Material,Casting at First Light,,,,,W123012-PBME2007T-192S12,,,,deny,manual,233.82,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/ConcatPhoto/W-EWR_SINGLEDOOR--CastingatFirstLight.jpg,g,,,,,
Cuppowood-W123012,,,,,,,,Material,Sugar on Ice,,,,,W123012-PBME2014T-192S12,,,,deny,manual,233.82,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/ConcatPhoto/W-EWR_SINGLEDOOR--SugaronIce.jpg,g,,,,,
Cuppowood-W123012,,,,,,,,Material,Gris Nube HG 1S,,,,,W123012-MDMENUBEA-181S90,,,,deny,manual,293.23,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/ConcatPhoto/W-EWR_SINGLEDOOR--GrisNubeHG1S.jpg,g,,,,,
Cuppowood-W123012,,,,,,,,Material,Olmo HG 1S ,,,,,W123012-MDMEOLMOA-181S90,,,,deny,manual,293.23,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/ConcatPhoto/W-EWR_SINGLEDOOR--OlmoHG1S.jpg,g,,,,,
Cuppowood-W123012,,,,,,,,Material,Como Ash 01 1S,,,,,W123012-PBMECA01A-181S12,,,,deny,manual,243.82,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/ConcatPhoto/W-EWR_SINGLEDOOR--ComoAsh011S.jpg,g,,,,,
Cuppowood-W123012,,,,,,,,Material,Como Ash 03 1S,,,,,W123012-PBMECA03A-181S12,,,,deny,manual,243.82,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/ConcatPhoto/W-EWR_SINGLEDOOR--ComoAsh031S.jpg,g,,,,,
Cuppowood-W123012,,,,,,,,Material,Ida 01 2S,,,,,W123012-PBMEID01A-182S12,,,,deny,manual,233.82,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/ConcatPhoto/W-EWR_SINGLEDOOR--Ida012S.jpg,g,,,,,
Cuppowood-W123012,,,,,,,,Material,Ida 03 2S,,,,,W123012-PBMEID03A-182S12,,,,deny,manual,233.82,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/ConcatPhoto/W-EWR_SINGLEDOOR--Ida032S.jpg,g,,,,,
Cuppowood-W123012,,,,,,,,Material,Roble Muratti 01 2S,,,,,W123012-PBMEMU01A-182S12,,,,deny,manual,233.82,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/ConcatPhoto/W-EWR_SINGLEDOOR--RobleMuratti012S.jpg,g,,,,,
Cuppowood-W123012,,,,,,,,Material,Roble Muratti 04 2S,,,,,W123012-PBMEMU04A-182S12,,,,deny,manual,233.82,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/ConcatPhoto/W-EWR_SINGLEDOOR--RobleMuratti042S.jpg,g,,,,,
Cuppowood-W123012,,,,,,,,Material,Gris Nube Zenit 1S,,,,,W123012-MDMENUBEA-181S36,,,,deny,manual,293.23,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/ConcatPhoto/W-EWR_SINGLEDOOR--GrisNubeZenit1S.jpg,g,,,,,
Cuppowood-W123012,,,,,,,,Material,Factory 01 1S,,,,,W123012-PBME0F01-181S72,,,,deny,manual,247.42,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/ConcatPhoto/W-EWR_SINGLEDOOR--Factory011S.jpg,g,,,,,
Cuppowood-W123012,,,,,,,,Material,Factory 02 1S,,,,,W123012-PBME0F02-181S72,,,,deny,manual,247.42,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/ConcatPhoto/W-EWR_SINGLEDOOR--Factory021S.jpg,g,,,,,
Cuppowood-W123012,,,,,,,,Material,Sand Gladstone Oak,,,,,W123012-H3309 ST28,,,,deny,manual,257.31,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/ConcatPhoto/W-EWR_SINGLEDOOR--SandGladstoneOak.jpg,g,,,,,
